what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1330495789304
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1330495789327
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1330495789494
error,log,,,"Core exception while retrieving the content description",1330495789536
error,log,,,"Core exception while retrieving the content description",1330495789555
error,log,,,"Core exception while retrieving the content description",1330495789566
error,log,,,"Core exception while retrieving the content description",1330495789568
error,log,,,"Core exception while retrieving the content description",1330495789571
error,log,,,"Core exception while retrieving the content description",1330495789573
error,log,,,"Core exception while retrieving the content description",1330495789575
error,log,,,"Core exception while retrieving the content description",1330495789579
error,log,,,"Core exception while retrieving the content description",1330495789653
error,log,,,"Core exception while retrieving the content description",1330495789656
error,log,,,"Core exception while retrieving the content description",1330495789660
error,log,,,"Core exception while retrieving the content description",1330495789662
error,log,,,"Core exception while retrieving the content description",1330495789680
